subject_id,src,x,y,planet
14620,img/planet1.png,682,516,1
14620,img/planet2.png,387,23,2
14620,img/planet3.png,485,184,3
14620,img/planet4.png,28,249,4
14620,img/planet5.png,998,183,5
14620,img/planet6.png,909,409,6
14620,img/planet7.png,1001,504,7
14620,img/planet8.png,634,512,8
14620,img/planet9.png,674,456,9
14620,img/planet10.png,848,164,10
14620,img/planet11.png,855,169,11
14620,img/planet12.png,886,210,12
14620,img/planet13.png,704,468,13
14620,img/planet14.png,840,208,14
14620,img/planet15.png,346,269,15
