subject_id,src,x,y,planet
14460,img/planet1.png,202,164,1
14460,img/planet2.png,897,379,2
14460,img/planet3.png,361,153,3
14460,img/planet4.png,1159,283,4
14460,img/planet5.png,1045,537,5
14460,img/planet6.png,946,235,6
14460,img/planet7.png,221,41,7
14460,img/planet8.png,804,447,8
14460,img/planet9.png,1061,229,9
14460,img/planet10.png,950,474,10
14460,img/planet11.png,1131,457,11
14460,img/planet12.png,370,35,12
14460,img/planet13.png,1034,357,13
14460,img/planet14.png,102,64,14
14460,img/planet15.png,910,605,15
